model_name,image_name,dice,iou,ssim,accuracy,precision,recall,f1_score,hausdorff
MyModel,MCF7_Phase_G4_2_00d16h00m_4.png,0.945911,0.897374,0.998866,0.979911,0.923046,0.969938,0.945911,59.211485
MyModel,MCF7_Phase_G4_2_00d20h00m_1.png,0.959886,0.922866,0.999393,0.984066,0.952972,0.966901,0.959886,54.083269
MyModel,MCF7_Phase_G4_2_00d20h00m_2.png,0.95535,0.914518,0.999095,0.983566,0.948913,0.961875,0.95535,34.985711
MyModel,MCF7_Phase_G4_2_00d20h00m_3.png,0.956461,0.916555,0.999192,0.981092,0.927411,0.98739,0.956461,59.539903
MyModel,MCF7_Phase_G4_2_00d20h00m_4.png,0.944905,0.895564,0.998844,0.977499,0.909482,0.983199,0.944905,40.0
MyModel,MCF7_Phase_G4_2_01d00h00m_1.png,0.917473,0.847528,0.998064,0.966576,0.856105,0.988317,0.917473,49.254441
MyModel,MCF7_Phase_G4_2_01d00h00m_2.png,0.9027,0.822656,0.997658,0.965677,0.833217,0.984827,0.9027,45.354162
MyModel,MCF7_Phase_G4_2_01d00h00m_3.png,0.886177,0.795617,0.996125,0.949787,0.802902,0.988725,0.886177,111.072049
MyModel,MCF7_Phase_G4_2_01d00h00m_4.png,0.937079,0.881608,0.998108,0.972703,0.89835,0.979299,0.937079,96.30161
MyModel,MCF7_Phase_G4_2_01d04h00m_1.png,0.953498,0.911128,0.99912,0.978939,0.931925,0.976093,0.953498,36.221541
MyModel,MCF7_Phase_G4_2_01d04h00m_2.png,0.956217,0.916107,0.999305,0.981941,0.937936,0.975225,0.956217,34.481879
MyModel,MCF7_Phase_G4_2_01d04h00m_3.png,0.943421,0.892901,0.998568,0.97187,0.909,0.98055,0.943421,85.702975
MyModel,MCF7_Phase_G4_2_01d04h00m_4.png,0.946919,0.89919,0.998668,0.974781,0.92219,0.973012,0.946919,98.351411
MyModel,MCF7_Phase_G4_2_01d08h00m_1.png,0.94187,0.890126,0.998373,0.971247,0.905764,0.980973,0.94187,42.047592
MyModel,MCF7_Phase_G4_2_01d08h00m_2.png,0.894927,0.809835,0.996289,0.953322,0.82002,0.984896,0.894927,87.097646
MyModel,MCF7_Phase_G4_2_01d08h00m_3.png,0.903175,0.823446,0.995763,0.947175,0.832429,0.987064,0.903175,73.437048
MyModel,MCF7_Phase_G4_2_01d08h00m_4.png,0.888665,0.799637,0.995149,0.943294,0.812235,0.980972,0.888665,67.535176
MyModel,MCF7_Phase_G4_2_01d12h00m_1.png,0.942775,0.891745,0.997401,0.96775,0.907802,0.980551,0.942775,84.0
MyModel,MCF7_Phase_G4_2_01d12h00m_2.png,0.938441,0.884021,0.997065,0.966988,0.895991,0.985113,0.938441,89.810912
MyModel,MCF7_Phase_G4_2_01d12h00m_3.png,0.951391,0.907288,0.997502,0.968447,0.915429,0.990293,0.951391,84.646323
MyModel,MCF7_Phase_G4_2_01d12h00m_4.png,0.920704,0.853059,0.99611,0.953802,0.866513,0.982124,0.920704,41.725292
MyModel,MCF7_Phase_G4_2_01d16h00m_1.png,0.915221,0.843693,0.99607,0.94932,0.854309,0.985485,0.915221,33.0
MyModel,MCF7_Phase_G4_2_01d16h00m_2.png,0.928457,0.866468,0.996905,0.958364,0.886299,0.974827,0.928457,46.840154
MyModel,MCF7_Phase_G4_2_01d16h00m_3.png,0.926194,0.862533,0.995802,0.948935,0.868357,0.992285,0.926194,46.0
MyModel,MCF7_Phase_G4_2_01d20h00m_1.png,0.926943,0.863834,0.995893,0.950858,0.873413,0.987463,0.926943,52.392748
MyModel,MCF7_Phase_G4_2_01d20h00m_3.png,0.903247,0.823564,0.993906,0.930586,0.829589,0.991258,0.903247,55.226805
MyModel,MCF7_Phase_G4_2_01d20h00m_4.png,0.897279,0.813696,0.993229,0.927562,0.821196,0.9889,0.897279,54.129474
MyModel,MCF7_Phase_G4_2_02d00h00m_1.png,0.95884,0.920935,0.998484,0.969234,0.929654,0.989919,0.95884,39.357337
MyModel,MCF7_Phase_G4_2_02d00h00m_2.png,0.930836,0.87062,0.996823,0.949577,0.87684,0.991919,0.930836,57.697487
MyModel,MCF7_Phase_G4_2_02d00h00m_3.png,0.957824,0.919061,0.997888,0.964374,0.924945,0.993126,0.957824,54.203321
MyModel,MCF7_Phase_G4_2_02d00h00m_4.png,0.966595,0.93535,0.998888,0.971381,0.94705,0.986965,0.966595,49.819675
MyModel,MCF7_Phase_G4_2_02d04h00m_1.png,0.955477,0.914749,0.997935,0.96277,0.927266,0.985458,0.955477,40.249224
MyModel,MCF7_Phase_G4_2_02d04h00m_2.png,0.959995,0.923067,0.998233,0.966111,0.931955,0.989773,0.959995,52.0
MyModel,MCF7_Phase_G4_2_02d04h00m_4.png,0.888143,0.798792,0.992495,0.903786,0.808884,0.984621,0.888143,92.135769
MyModel,MCF7_Phase_G4_2_02d08h00m_1.png,0.934533,0.877111,0.996076,0.941502,0.87968,0.996681,0.934533,43.84062
MyModel,MCF7_Phase_G4_2_02d08h00m_2.png,0.839438,0.723303,0.987134,0.866567,0.726459,0.994029,0.839438,83.725743
MyModel,MCF7_Phase_G4_2_02d08h00m_3.png,0.88314,0.790734,0.989823,0.888929,0.801124,0.983863,0.88314,33.941125
MyModel,MCF7_Phase_G4_2_02d08h00m_4.png,0.908528,0.832388,0.992052,0.908998,0.842262,0.986112,0.908528,59.033889
MyModel,MCF7_Phase_G4_2_02d12h00m_2.png,0.863419,0.759664,0.987392,0.87544,0.769273,0.983823,0.863419,92.357999
MyModel,MCF7_Phase_G4_2_02d12h00m_4.png,0.912674,0.839375,0.991485,0.90716,0.8562,0.977124,0.912674,83.934498
MyModel,MCF7_Phase_G4_2_02d16h00m_2.png,0.919194,0.850472,0.993485,0.914642,0.86142,0.985276,0.919194,70.178344
MyModel,MCF7_Phase_G4_2_02d16h00m_3.png,0.917282,0.847202,0.99232,0.90537,0.868183,0.972266,0.917282,32.015621
MyModel,MCF7_Phase_G4_2_02d20h00m_1.png,0.967939,0.93787,0.998323,0.961416,0.941016,0.996448,0.967939,21.470911
MyModel,MCF7_Phase_G4_2_02d20h00m_2.png,0.947256,0.899798,0.994919,0.93774,0.922772,0.973076,0.947256,55.785303
MyModel,MCF7_Phase_G4_2_02d20h00m_3.png,0.911209,0.8369,0.990337,0.892726,0.86024,0.968597,0.911209,36.496575
MyModel,MCF7_Phase_G4_2_02d20h00m_4.png,0.890926,0.803307,0.987324,0.872328,0.835139,0.954701,0.890926,41.785165
MyModel,MCF7_Phase_G4_2_03d00h00m_1.png,0.877996,0.782525,0.986694,0.858433,0.789412,0.988974,0.877996,29.0
MyModel,MCF7_Phase_G4_2_03d00h00m_2.png,0.83303,0.71384,0.981525,0.81318,0.728173,0.973167,0.83303,37.64306
MyModel,MCF7_Phase_G4_2_03d00h00m_4.png,0.878518,0.783354,0.98508,0.847476,0.818136,0.948522,0.878518,63.324561
MyModel,MCF7_Phase_G4_2_03d04h00m_1.png,0.846125,0.733291,0.981402,0.818714,0.741799,0.984599,0.846125,55.226805
MyModel,MCF7_Phase_G4_2_03d04h00m_3.png,0.823759,0.700331,0.976765,0.783102,0.726406,0.951244,0.823759,54.671748
MyModel,MCF7_Phase_G4_2_03d04h00m_4.png,0.86926,0.768754,0.982171,0.825421,0.841737,0.898644,0.86926,61.098281
MyModel,MCF7_Phase_G4_2_03d08h00m_1.png,0.924539,0.859668,0.990117,0.897126,0.894593,0.956559,0.924539,25.079872
MyModel,MCF7_Phase_G4_2_03d08h00m_2.png,0.897021,0.813271,0.985659,0.858668,0.864582,0.931989,0.897021,36.235342
MyModel,MCF7_Phase_G4_2_03d08h00m_3.png,0.862511,0.758259,0.979789,0.812811,0.789636,0.950205,0.862511,64.350602
MyModel,MCF7_Phase_G4_2_03d08h00m_4.png,0.822393,0.698359,0.975304,0.762525,0.740875,0.924067,0.822393,61.983869
MyModel,MCF7_Phase_G4_2_03d12h00m_1.png,0.840621,0.725061,0.978349,0.786339,0.751162,0.954269,0.840621,62.008064
MyModel,MCF7_Phase_G4_2_03d12h00m_2.png,0.855754,0.747875,0.981187,0.797664,0.800995,0.918549,0.855754,35.22783
MyModel,MCF7_Phase_G4_2_03d12h00m_4.png,0.846907,0.734465,0.97747,0.777306,0.800894,0.898529,0.846907,67.896981
MyModel,MCF7_Phase_G4_2_03d16h00m_1.png,0.896455,0.81234,0.985504,0.845272,0.823322,0.983846,0.896455,34.176015
MyModel,MCF7_Phase_G4_2_03d16h00m_2.png,0.88805,0.798643,0.981574,0.82689,0.835798,0.947272,0.88805,39.357337
MyModel,MCF7_Phase_G4_2_03d16h00m_4.png,0.808452,0.678488,0.969002,0.730966,0.699751,0.957135,0.808452,60.827625
MyModel,SHSY5Y_Phase_B10_1_00d00h00m_2.png,0.911465,0.837331,0.999553,0.992275,0.921329,0.901809,0.911465,46.0
MyModel,SHSY5Y_Phase_B10_1_00d00h00m_3.png,0.91426,0.842062,0.999537,0.9906,0.930466,0.898609,0.91426,37.735925
MyModel,SHSY5Y_Phase_B10_1_00d00h00m_4.png,0.913548,0.840855,0.999513,0.992024,0.90349,0.923832,0.913548,20.248457
MyModel,SHSY5Y_Phase_B10_1_00d04h00m_1.png,0.828831,0.707696,0.997202,0.960916,0.773444,0.892763,0.828831,54.561891
MyModel,SHSY5Y_Phase_B10_1_00d04h00m_2.png,0.840014,0.724158,0.998156,0.974421,0.783247,0.905651,0.840014,131.487642
MyModel,SHSY5Y_Phase_B10_1_00d04h00m_3.png,0.889677,0.801278,0.998744,0.975191,0.90536,0.874528,0.889677,82.024387
MyModel,SHSY5Y_Phase_B10_1_00d04h00m_4.png,0.829222,0.708265,0.998109,0.967892,0.749704,0.927608,0.829222,20.615528
MyModel,SHSY5Y_Phase_B10_1_00d08h00m_1.png,0.826753,0.70467,0.997397,0.95654,0.738948,0.938237,0.826753,45.617979
MyModel,SHSY5Y_Phase_B10_1_00d08h00m_2.png,0.805904,0.674907,0.997762,0.964543,0.706603,0.937678,0.805904,122.331517
MyModel,SHSY5Y_Phase_B10_1_00d08h00m_3.png,0.878239,0.782911,0.998062,0.966909,0.850242,0.908142,0.878239,31.953091
MyModel,SHSY5Y_Phase_B10_1_00d08h00m_4.png,0.858341,0.751836,0.997883,0.967515,0.827184,0.891937,0.858341,39.446166
MyModel,SHSY5Y_Phase_B10_1_00d12h00m_1.png,0.879234,0.784493,0.997839,0.960806,0.860688,0.898596,0.879234,91.586025
MyModel,SHSY5Y_Phase_B10_1_00d12h00m_3.png,0.873987,0.776178,0.997602,0.958982,0.850019,0.899345,0.873987,53.009433
MyModel,SHSY5Y_Phase_B10_1_00d16h00m_1.png,0.898856,0.816293,0.998154,0.959621,0.89957,0.898143,0.898856,55.172457
MyModel,SHSY5Y_Phase_B10_1_00d16h00m_2.png,0.893223,0.807048,0.998687,0.970821,0.888515,0.89798,0.893223,93.236259
MyModel,SHSY5Y_Phase_B10_1_00d16h00m_3.png,0.797273,0.662887,0.994479,0.931531,0.694428,0.935877,0.797273,125.936492
MyModel,SHSY5Y_Phase_B10_1_00d16h00m_4.png,0.788871,0.651352,0.995197,0.938207,0.684721,0.930388,0.788871,67.80118
MyModel,SHSY5Y_Phase_B10_1_00d20h00m_1.png,0.804777,0.673328,0.994239,0.926948,0.710536,0.927839,0.804777,51.478151
MyModel,SHSY5Y_Phase_B10_1_00d20h00m_2.png,0.82236,0.698311,0.996371,0.945241,0.751101,0.908557,0.82236,88.0
MyModel,SHSY5Y_Phase_B10_1_00d20h00m_3.png,0.790627,0.653749,0.993493,0.917138,0.694909,0.916925,0.790627,128.736164
MyModel,SHSY5Y_Phase_B10_1_00d20h00m_4.png,0.762561,0.616242,0.993624,0.920509,0.659539,0.903727,0.762561,73.24616
MyModel,SHSY5Y_Phase_B10_1_01d00h00m_1.png,0.815612,0.688635,0.992962,0.911186,0.744991,0.901024,0.815612,75.58439
MyModel,SHSY5Y_Phase_B10_1_01d00h00m_3.png,0.800974,0.668021,0.992459,0.908241,0.720293,0.90201,0.800974,99.0202
MyModel,SHSY5Y_Phase_B10_1_01d00h00m_4.png,0.806847,0.676231,0.993701,0.920689,0.723977,0.911141,0.806847,70.213959
MyModel,SHSY5Y_Phase_B10_1_01d04h00m_1.png,0.845834,0.732853,0.994063,0.913481,0.791299,0.908442,0.845834,86.267027
MyModel,SHSY5Y_Phase_B10_1_01d04h00m_3.png,0.831756,0.711971,0.992957,0.908998,0.770883,0.903067,0.831756,38.013156
MyModel,SHSY5Y_Phase_B10_1_01d08h00m_1.png,0.70449,0.543794,0.986932,0.848842,0.557424,0.956968,0.70449,75.42546
MyModel,SHSY5Y_Phase_B10_1_01d08h00m_2.png,0.694091,0.5315,0.98901,0.8719,0.545439,0.954124,0.694091,77.929455
MyModel,SHSY5Y_Phase_B10_1_01d08h00m_3.png,0.765625,0.620253,0.99124,0.875117,0.633283,0.967893,0.765625,37.121422
MyModel,SHSY5Y_Phase_B10_1_01d08h00m_4.png,0.789993,0.652883,0.993114,0.891169,0.670706,0.96089,0.789993,37.656341
MyModel,SHSY5Y_Phase_B10_1_01d12h00m_1.png,0.810231,0.680999,0.992344,0.878483,0.698567,0.964386,0.810231,34.132096
MyModel,SHSY5Y_Phase_B10_1_01d12h00m_2.png,0.864469,0.761291,0.996107,0.922957,0.838653,0.891925,0.864469,39.560081
MyModel,SHSY5Y_Phase_B10_1_01d12h00m_3.png,0.821481,0.697046,0.991155,0.87983,0.752936,0.903756,0.821481,39.357337
MyModel,SHSY5Y_Phase_B10_1_01d12h00m_4.png,0.825493,0.702843,0.992526,0.891458,0.762235,0.900202,0.825493,44.598206
MyModel,SHSY5Y_Phase_B10_1_01d16h00m_1.png,0.889346,0.800741,0.995393,0.91607,0.842558,0.941635,0.889346,25.942244
MyModel,SHSY5Y_Phase_B10_1_01d16h00m_2.png,0.875756,0.778973,0.996232,0.929996,0.819285,0.940587,0.875756,30.149627
MyModel,SHSY5Y_Phase_B10_1_01d16h00m_3.png,0.881466,0.788055,0.994819,0.907542,0.827492,0.942972,0.881466,42.953463
MyModel,SHSY5Y_Phase_B10_1_01d20h00m_1.png,0.798949,0.665209,0.985823,0.830002,0.719013,0.898883,0.798949,52.325902
MyModel,SHSY5Y_Phase_B10_1_01d20h00m_2.png,0.811399,0.682651,0.99029,0.867778,0.750569,0.882959,0.811399,28.160256
MyModel,SHSY5Y_Phase_B10_1_01d20h00m_3.png,0.843603,0.72951,0.989893,0.872192,0.794889,0.898678,0.843603,61.008196
MyModel,SHSY5Y_Phase_B10_1_01d20h00m_4.png,0.807391,0.676996,0.98828,0.856862,0.746082,0.879679,0.807391,58.420887
MyModel,SHSY5Y_Phase_B10_1_02d00h00m_1.png,0.816149,0.689402,0.989742,0.843919,0.707761,0.963737,0.816149,42.485292
MyModel,SHSY5Y_Phase_B10_1_02d00h00m_2.png,0.78496,0.646036,0.990311,0.853319,0.661937,0.964151,0.78496,44.911023
MyModel,SHSY5Y_Phase_B10_1_02d00h00m_4.png,0.82416,0.700912,0.98874,0.855553,0.745593,0.921237,0.82416,79.15807
MyModel,SHSY5Y_Phase_B10_1_02d04h00m_2.png,0.849981,0.739102,0.991246,0.877418,0.7886,0.921724,0.849981,35.341194
MyModel,SHSY5Y_Phase_B10_1_02d04h00m_3.png,0.902208,0.821839,0.994859,0.897427,0.891473,0.913205,0.902208,34.205263
MyModel,SHSY5Y_Phase_B10_1_02d04h00m_4.png,0.808043,0.677913,0.988904,0.835055,0.691407,0.972015,0.808043,75.66373
MyModel,SHSY5Y_Phase_B10_1_02d08h00m_1.png,0.839642,0.723606,0.990044,0.842207,0.744202,0.963163,0.839642,30.675723
MyModel,SHSY5Y_Phase_B10_1_02d08h00m_3.png,0.833407,0.714395,0.986927,0.83328,0.731083,0.969037,0.833407,35.0
MyModel,SHSY5Y_Phase_B10_1_02d08h00m_4.png,0.849536,0.73843,0.990716,0.859416,0.758313,0.965709,0.849536,44.407207
MyModel,SHSY5Y_Phase_B10_1_02d12h00m_1.png,0.884181,0.792406,0.992833,0.873836,0.813849,0.967819,0.884181,27.658633
MyModel,SHSY5Y_Phase_B10_1_02d12h00m_2.png,0.843077,0.728724,0.991524,0.858566,0.750347,0.96196,0.843077,58.309519
MyModel,SHSY5Y_Phase_B10_1_02d12h00m_3.png,0.811861,0.683305,0.984863,0.802475,0.697149,0.97176,0.811861,26.832816
MyModel,SHSY5Y_Phase_B10_1_02d12h00m_4.png,0.800721,0.667669,0.985893,0.81035,0.685793,0.961925,0.800721,62.0
MyModel,SHSY5Y_Phase_B10_1_02d16h00m_1.png,0.866561,0.764542,0.989993,0.849405,0.807985,0.934295,0.866561,19.79899
MyModel,SHSY5Y_Phase_B10_1_02d16h00m_2.png,0.851239,0.741006,0.990064,0.847481,0.784353,0.930595,0.851239,36.619667
MyModel,SHSY5Y_Phase_B10_1_02d16h00m_3.png,0.844024,0.73014,0.986878,0.820389,0.756429,0.954563,0.844024,24.186773
MyModel,SHSY5Y_Phase_B10_1_02d16h00m_4.png,0.841961,0.727058,0.987618,0.827879,0.761209,0.941881,0.841961,26.41969
MyModel,SHSY5Y_Phase_B10_1_02d20h00m_1.png,0.850616,0.740063,0.986557,0.819094,0.767525,0.953882,0.850616,31.32092
MyModel,SHSY5Y_Phase_B10_1_02d20h00m_2.png,0.862372,0.758044,0.989795,0.848946,0.789799,0.949632,0.862372,34.365681
MyModel,SHSY5Y_Phase_B10_1_02d20h00m_4.png,0.887209,0.797282,0.98999,0.85917,0.83191,0.950382,0.887209,27.586228
MyModel,SHSY5Y_Phase_B10_1_03d00h00m_1.png,0.919682,0.851307,0.994411,0.887169,0.902022,0.938049,0.919682,18.027756
MyModel,SHSY5Y_Phase_B10_1_03d00h00m_2.png,0.856389,0.748846,0.988847,0.832285,0.775993,0.955369,0.856389,49.396356
MyModel,SHSY5Y_Phase_B10_1_03d00h00m_3.png,0.830829,0.710613,0.9831,0.789112,0.731349,0.961631,0.830829,32.015621
MyModel,SHSY5Y_Phase_B10_1_03d04h00m_1.png,0.876263,0.779775,0.988688,0.833138,0.798637,0.970602,0.876263,22.847319
MyModel,SHSY5Y_Phase_B10_1_03d04h00m_2.png,0.881616,0.788294,0.991607,0.856119,0.806568,0.972061,0.881616,18.601075
MyModel,SHSY5Y_Phase_B10_1_03d04h00m_3.png,0.881191,0.787615,0.989004,0.840868,0.805521,0.972552,0.881191,26.172505
MyModel,SHSY5Y_Phase_B10_1_03d04h00m_4.png,0.855267,0.747133,0.988167,0.813128,0.761803,0.974872,0.855267,19.026298
MyModel,SHSY5Y_Phase_B10_1_03d08h00m_1.png,0.856318,0.748738,0.987279,0.804977,0.760366,0.979986,0.856318,20.124612
MyModel,SHSY5Y_Phase_B10_1_03d08h00m_2.png,0.845362,0.732145,0.987559,0.809542,0.742928,0.980561,0.845362,15.652476
MyModel,SHSY5Y_Phase_B10_1_03d08h00m_3.png,0.876123,0.779554,0.986926,0.824038,0.792141,0.980025,0.876123,35.355339
MyModel,SHSY5Y_Phase_B10_1_03d08h00m_4.png,0.887524,0.797791,0.989357,0.840625,0.809826,0.981712,0.887524,26.248809
MyModel,SHSY5Y_Phase_B10_1_03d12h00m_1.png,0.89459,0.809284,0.990621,0.851863,0.822903,0.97996,0.89459,26.248809
MyModel,SHSY5Y_Phase_B10_1_03d12h00m_2.png,0.818543,0.692825,0.976699,0.764836,0.727063,0.936355,0.818543,38.639358
MyModel,SHSY5Y_Phase_B10_1_03d12h00m_3.png,0.749836,0.599791,0.962945,0.666939,0.618216,0.952662,0.749836,59.135438
MyModel,SHSY5Y_Phase_B10_1_03d12h00m_4.png,0.780343,0.639805,0.96823,0.700959,0.665089,0.943915,0.780343,46.486557
MyModel,SHSY5Y_Phase_B10_2_00d00h00m_1.png,0.894274,0.808766,0.999043,0.984828,0.833209,0.964997,0.894274,57.939624
MyModel,SHSY5Y_Phase_B10_2_00d00h00m_2.png,0.910245,0.835275,0.999673,0.992084,0.864819,0.960709,0.910245,50.596443
MyModel,SHSY5Y_Phase_B10_2_00d00h00m_3.png,0.886595,0.796291,0.999605,0.992559,0.823193,0.960577,0.886595,106.480045
MyModel,SHSY5Y_Phase_B10_2_00d04h00m_1.png,0.892528,0.805915,0.998178,0.965475,0.922258,0.864656,0.892528,55.569776
MyModel,SHSY5Y_Phase_B10_2_00d04h00m_2.png,0.88349,0.791296,0.999131,0.980783,0.886588,0.880413,0.88349,55.731499
MyModel,SHSY5Y_Phase_B10_2_00d04h00m_3.png,0.895021,0.809989,0.999192,0.981553,0.886245,0.903972,0.895021,45.276926
MyModel,SHSY5Y_Phase_B10_2_00d08h00m_1.png,0.885521,0.79456,0.998009,0.959686,0.863366,0.908842,0.885521,60.016664
MyModel,SHSY5Y_Phase_B10_2_00d08h00m_2.png,0.875987,0.77934,0.999015,0.978516,0.851042,0.90244,0.875987,131.594073
MyModel,SHSY5Y_Phase_B10_2_00d08h00m_3.png,0.876465,0.780095,0.998752,0.974511,0.833421,0.924196,0.876465,58.420887
MyModel,SHSY5Y_Phase_B10_2_00d08h00m_4.png,0.885457,0.794458,0.998884,0.975462,0.850484,0.923431,0.885457,58.694122
MyModel,SHSY5Y_Phase_B10_2_00d12h00m_1.png,0.873935,0.776096,0.997169,0.948888,0.834053,0.917821,0.873935,61.220911
MyModel,SHSY5Y_Phase_B10_2_00d12h00m_2.png,0.881837,0.788648,0.998868,0.972831,0.870135,0.893858,0.881837,61.032778
MyModel,SHSY5Y_Phase_B10_2_00d12h00m_3.png,0.87915,0.784359,0.998503,0.970903,0.841697,0.92009,0.87915,46.097722
MyModel,SHSY5Y_Phase_B10_2_00d12h00m_4.png,0.878923,0.783999,0.998444,0.968362,0.919406,0.841854,0.878923,80.156098
MyModel,SHSY5Y_Phase_B10_2_00d16h00m_1.png,0.886401,0.795978,0.996949,0.941906,0.915492,0.859101,0.886401,25.70992
MyModel,SHSY5Y_Phase_B10_2_00d16h00m_3.png,0.82912,0.708117,0.997086,0.956977,0.770969,0.896759,0.82912,36.769553
MyModel,SHSY5Y_Phase_B10_2_00d16h00m_4.png,0.872658,0.774084,0.998216,0.964953,0.841907,0.90574,0.872658,19.924859
MyModel,SHSY5Y_Phase_B10_2_00d20h00m_1.png,0.898567,0.815817,0.997441,0.946523,0.900363,0.896779,0.898567,63.158531
MyModel,SHSY5Y_Phase_B10_2_00d20h00m_2.png,0.84495,0.731527,0.997424,0.956201,0.785237,0.914493,0.84495,41.436699
MyModel,SHSY5Y_Phase_B10_2_00d20h00m_3.png,0.720011,0.562514,0.994746,0.929794,0.567976,0.98319,0.720011,101.597244
MyModel,SHSY5Y_Phase_B10_2_00d20h00m_4.png,0.890253,0.802213,0.998278,0.963038,0.876581,0.904359,0.890253,25.059928
MyModel,SHSY5Y_Phase_B10_2_01d00h00m_1.png,0.843604,0.729511,0.993881,0.911276,0.777946,0.921367,0.843604,52.009614
MyModel,SHSY5Y_Phase_B10_2_01d00h00m_2.png,0.778802,0.637736,0.994127,0.927188,0.670132,0.929538,0.778802,70.178344
MyModel,SHSY5Y_Phase_B10_2_01d00h00m_3.png,0.770507,0.626687,0.994245,0.930638,0.660285,0.924903,0.770507,189.928934
MyModel,SHSY5Y_Phase_B10_2_01d00h00m_4.png,0.845537,0.732407,0.996653,0.944179,0.784633,0.916691,0.845537,77.897368
MyModel,SHSY5Y_Phase_B10_2_01d04h00m_1.png,0.888526,0.799413,0.99639,0.925331,0.847452,0.933785,0.888526,46.097722
MyModel,SHSY5Y_Phase_B10_2_01d04h00m_2.png,0.860829,0.755663,0.99713,0.94505,0.802925,0.927735,0.860829,68.88396
MyModel,SHSY5Y_Phase_B10_2_01d04h00m_3.png,0.865559,0.762984,0.997398,0.949074,0.818912,0.917842,0.865559,119.004202
MyModel,SHSY5Y_Phase_B10_2_01d04h00m_4.png,0.773299,0.630389,0.993887,0.917026,0.637958,0.981527,0.773299,132.883408
MyModel,SHSY5Y_Phase_B10_2_01d08h00m_1.png,0.805743,0.674681,0.991178,0.87031,0.684812,0.978543,0.805743,70.830784
MyModel,SHSY5Y_Phase_B10_2_01d08h00m_2.png,0.749298,0.599102,0.992653,0.903371,0.61066,0.969376,0.749298,59.228372
MyModel,SHSY5Y_Phase_B10_2_01d08h00m_3.png,0.749319,0.599128,0.992518,0.905794,0.606731,0.979514,0.749319,58.821765
MyModel,SHSY5Y_Phase_B10_2_01d08h00m_4.png,0.777915,0.636547,0.992427,0.903486,0.645336,0.979052,0.777915,70.45566
MyModel,SHSY5Y_Phase_B10_2_01d12h00m_1.png,0.746092,0.595013,0.983616,0.815382,0.602081,0.980653,0.746092,38.470768
MyModel,SHSY5Y_Phase_B10_2_01d12h00m_3.png,0.765589,0.620206,0.991723,0.895875,0.638857,0.955045,0.765589,61.032778
MyModel,SHSY5Y_Phase_B10_2_01d16h00m_1.png,0.743239,0.591392,0.982311,0.802071,0.601318,0.972847,0.743239,63.411355
MyModel,SHSY5Y_Phase_B10_2_01d16h00m_2.png,0.766294,0.621131,0.990953,0.883465,0.634653,0.966837,0.766294,87.206651
MyModel,SHSY5Y_Phase_B10_2_01d16h00m_3.png,0.772393,0.629186,0.990976,0.883845,0.642418,0.9683,0.772393,54.744863
MyModel,SHSY5Y_Phase_B10_2_01d16h00m_4.png,0.781813,0.641783,0.991102,0.879117,0.662511,0.953517,0.781813,48.010416
MyModel,SHSY5Y_Phase_B10_2_01d20h00m_1.png,0.775837,0.63377,0.98505,0.800445,0.64618,0.970588,0.775837,44.911023
MyModel,SHSY5Y_Phase_B10_2_01d20h00m_2.png,0.743321,0.591496,0.988986,0.851612,0.607457,0.957468,0.743321,53.075418
MyModel,SHSY5Y_Phase_B10_2_01d20h00m_3.png,0.769744,0.625678,0.990121,0.870272,0.638285,0.969397,0.769744,56.0
MyModel,SHSY5Y_Phase_B10_2_01d20h00m_4.png,0.791969,0.655586,0.991435,0.881695,0.665714,0.977321,0.791969,52.201533
MyModel,SHSY5Y_Phase_B10_2_02d00h00m_1.png,0.900415,0.818867,0.994408,0.88959,0.879675,0.922156,0.900415,56.920998
MyModel,SHSY5Y_Phase_B10_2_02d00h00m_3.png,0.856558,0.749105,0.993773,0.897249,0.833603,0.880813,0.856558,61.400326
MyModel,SHSY5Y_Phase_B10_2_02d00h00m_4.png,0.795811,0.660869,0.988267,0.863702,0.701026,0.920235,0.795811,45.880279
MyModel,SHSY5Y_Phase_B10_2_02d04h00m_1.png,0.86162,0.756883,0.990666,0.83936,0.779994,0.962328,0.86162,20.0
MyModel,SHSY5Y_Phase_B10_2_02d04h00m_2.png,0.828507,0.707224,0.990272,0.874519,0.750144,0.925154,0.828507,43.65776
MyModel,SHSY5Y_Phase_B10_2_02d04h00m_3.png,0.900336,0.818737,0.996071,0.913808,0.903054,0.897634,0.900336,41.231056
MyModel,SHSY5Y_Phase_B10_2_02d04h00m_4.png,0.902478,0.822287,0.995972,0.916884,0.897298,0.907718,0.902478,56.008928
MyModel,SHSY5Y_Phase_B10_2_02d08h00m_1.png,0.913022,0.839963,0.994892,0.889243,0.914725,0.911325,0.913022,22.847319
MyModel,SHSY5Y_Phase_B10_2_02d08h00m_2.png,0.803093,0.670973,0.990731,0.858498,0.687452,0.965506,0.803093,43.011626
MyModel,SHSY5Y_Phase_B10_2_02d08h00m_3.png,0.808838,0.679033,0.990526,0.854182,0.696058,0.965231,0.808838,33.526109
MyModel,SHSY5Y_Phase_B10_2_02d08h00m_4.png,0.819674,0.694448,0.990558,0.856649,0.708742,0.971776,0.819674,52.009614
MyModel,SHSY5Y_Phase_B10_2_02d12h00m_1.png,0.840806,0.725337,0.987378,0.815245,0.745923,0.963346,0.840806,43.185646
